C_N_online,C_N_static,r,sum_individual,r_star,r_vs_rstar,temporal_epsilon,static_epsilon,temporal_core,static_core,theorem2_predicts_no_core,theorem4_predicts_safe,n_feasible_coalitions,n_static_coalitions,coalition_reduction_ratio,n,pattern,seed
36.905,30.1723,1.2231,76.3938,2.5319,r<r*,1.76872,-3.599352,False,True,False,True,31,31,1.0,5,A,7
